14.94540039	23.86031929	61.60118163	32.93551453
19.16946727	26.6316169	65.55449266	47.64202778
20.59693424	28.10649947	69.07541681	54.76847159
21.00754951	29.22808048	78.979198	55.19107497
21.65842616	30.86026724	83.26618465	59.03405297
22.19960294	33.69105558	92.72703752	64.75888092
22.53802542	36.15799873	93.16723725	65.7454356
23.2649886	38.10003664	107.1131664	69.46560043
23.37476306	42.27235568	114.4455073	69.88052359
23.91672496	45.78495571	117.4721621	74.69397409
24.70563322	48.30313355	118.3224288	80.47242645
24.80523602	48.96483901	118.5547896	88.86159857
25.14188213	49.69774225	123.2472127	97.34564918
25.73862393	53.02803281	126.0426298	99.66417058
26.08589936	53.12927948	131.8521248	106.9707731
26.90493752	54.69052107	135.3340492	107.8639681
27.89695271	59.0110418	138.2941557	108.1105115
27.89743597	59.93282801	140.3947335	111.49281
28.46419454	60.03438329	141.9200601	113.1020452
28.88055367	63.43691453	144.6355381	113.3102552
29.50090113	64.74038266	147.5285702	113.3396791
30.04324285	64.7691495	150.2569246	114.7742177
30.04721602	69.57826697	154.941731	116.2501017
30.34324888	69.77438502	160.3442956	117.0007969
30.56631909	72.56328022	166.0545147	125.0813568
31.53757098	74.69347314	167.7340613	128.0883284
32.28885109	75.23500494	168.1094046	131.6327577
32.33397462	75.86756697	168.6889051	132.0255318
33.11092681	75.96420098	170.5401866	141.2707495
33.69742031	80.05881929	172.7785805	142.7642834
33.74583471	80.61020034	174.804255	146.0718232
34.34859656	81.15855339	179.9131097	156.9291463
34.51651254	81.47768237	182.7891245	158.5515332
34.54511896	83.06568253	182.9367965	161.324677
34.96042556	83.66238607	187.1734435	162.3994553
34.99000453	84.48410383	189.5453772	166.9799522
35.17536245	85.58461673	196.9901301	167.2507885
35.38785586	85.70425863	199.4412651	171.9573709
35.85186899	85.891944	199.8556012	175.6017398
36.24100697	85.91467088	202.3765025	180.6289026
36.39570324	87.51041382	211.8251767	184.7357568
36.40909927	87.87838609	212.4353086	185.2602184
37.03959149	88.11854667	213.6248055	186.9117399
37.41433846	89.09042924	218.6590711	190.2186538
37.71615033	90.75594217	222.6628983	190.9300836
38.68536363	91.14515357	223.1705326	191.5249511
38.6928195	91.16809655	225.5322982	196.5285553
39.39709096	93.52418486	226.9113328	198.5392417
39.43172708	93.57596689	227.667005	198.7492373
39.72125291	93.7295303	229.7684615	208.1408148
40.35096387	94.01925388	231.0113141	208.9239607
40.53475555	94.35276943	235.3059259	209.1654435
40.81755401	94.39870535	236.667987	222.8119207
41.20405142	95.88321084	239.6179821	223.490661
41.63432961	98.77697646	241.8950394	226.3025524
42.37402382	99.51174338	246.0677722	232.7204029
42.45614427	99.52075188	253.0718333	243.4349489
42.47534679	100.6199404	257.7535624	244.8512711
42.64607325	102.1288119	260.4836164	246.5777218
43.05867621	103.0999777	260.8383043	251.3206272
43.17383076	111.3203152	272.0224615	253.5954803
43.39355848	112.1807192	277.1244351	254.6151152
43.46248598	113.1974632	287.0722026	255.4425125
43.88000009	113.9889882	290.2970054	256.6444684
44.20437335	115.3084356	305.9185767	260.9091918
46.31310455	116.3912546	314.9984889	260.950742
47.93695633	118.3531264	322.0362697	265.517646
48.70062955	119.6223889	324.6882406	265.7248652
49.30901541	120.2276686	332.0470961	275.2393138
49.60706713	120.7362828	333.4349488	277.6298212
52.27552476	121.2637464	342.8984963	280.0137815
52.66382709	126.1797063	344.8271352	282.4757595
53.71617833	128.6957889	347.1578654	284.4694556
54.34244432	129.0555323	349.9704039	286.3706244
57.90696208	131.5810093	-1	287.650891
59.17914245	131.8182519	-1	288.4357883
59.22608536	133.1704675	-1	289.0762096
60.70853525	138.2915338	-1	297.0277694
63.43474823	138.505499	-1	300.9073768
68.72708164	141.2174153	-1	303.9138016
70.42112623	144.2209664	-1	312.7366192
73.07204249	149.4719379	-1	314.6410699
73.14311999	156.803731	-1	322.489395
74.7138548	191.448396	-1	327.9954671
75.87381994	192.2678481	-1	329.7436758
79.69407415	194.7529196	-1	330.7220734
91.49109355	195.2321418	-1	332.299088
91.54953645	220.6030725	-1	333.8384711
93.55716105	238.021729	-1	333.9562183
96.60511015	248.2376403	-1	334.6381101
99.87892726	249.9484348	-1	336.9669021
101.3588795	-1	-1	338.4986798
102.1949397	-1	-1	339.2279809
-1	-1	-1	340.2885274
-1	-1	-1	340.9920086
-1	-1	-1	342.170432
-1	-1	-1	342.2544675
-1	-1	-1	342.3888921
-1	-1	-1	342.9503429
-1	-1	-1	343.1857744
-1	-1	-1	343.2827013
-1	-1	-1	343.8177266
-1	-1	-1	344.3806052
-1	-1	-1	344.5391286
-1	-1	-1	345.2322289
-1	-1	-1	345.5744019
-1	-1	-1	345.7736611
-1	-1	-1	346.0478393
-1	-1	-1	346.1153784
-1	-1	-1	346.6150636
-1	-1	-1	347.2858447
-1	-1	-1	348.5281774
-1	-1	-1	348.6891487
-1	-1	-1	348.9597911
-1	-1	-1	349.3806729
-1	-1	-1	349.7975025
-1	-1	-1	351.8698088
-1	-1	-1	352.3381069
